id,run_id,ts,equity,cash,unrealized,peak,session_date_utc,gap_annotation,boot_id,mode
131248,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:48.753+00,4990.471697024550000000,4989.678046040000000000,-0.007460269466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131247,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:43.736+00,4990.471768460550000000,4989.678046040000000000,-0.007388833466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131246,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:38.719+00,4990.471802179550000000,4989.678046040000000000,-0.007355114466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131245,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:33.695+00,4990.471735209550000000,4989.678046040000000000,-0.007422084466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131244,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:28.695+00,4990.471754434550000000,4989.678046040000000000,-0.007402859466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131243,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:23.666+00,4990.471869571850000000,4989.678046040000000000,-0.007287722166886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131242,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:18.653+00,4990.471961414550000000,4989.678046040000000000,-0.007195879466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131241,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:13.646+00,4990.472108075450000000,4989.678046040000000000,-0.007049218566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131240,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:08.642+00,4990.471934465750000000,4989.678046040000000000,-0.007222828266886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131239,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:03.638+00,4990.471991839550000000,4989.678046040000000000,-0.007165454466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131238,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:58.627+00,4990.472139435550000000,4989.678046040000000000,-0.007017858466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131237,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:53.613+00,4990.472118869550000000,4989.678046040000000000,-0.007038424466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131236,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:48.588+00,4990.472465934550000000,4989.678046040000000000,-0.006691359466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131235,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:43.587+00,4990.472615519550000000,4989.678046040000000000,-0.006541774466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131234,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:38.558+00,4990.472783419550000000,4989.678046040000000000,-0.006373874466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131233,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:33.551+00,4990.472908649550000000,4989.678046040000000000,-0.006248644466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131232,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:28.54+00,4990.473014289550000000,4989.678046040000000000,-0.006143004466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131231,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:23.52+00,4990.472983705450000000,4989.678046040000000000,-0.006173588566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131230,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:18.511+00,4990.472741385450000000,4989.678046040000000000,-0.006415908566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131229,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:35:13.486+00,4990.472850167150000000,4989.678046040000000000,-0.006307126866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
